2019/11/23	1	四	1200米	(60-40)	好	田草C	12	3	桃花旺(C364)	潘頓	賀賢	125	1027	12	9-1/4	8 8 12	1:10.56	4.5	-	-	+ 1	 	5	52	0	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	1	5	明月昇輝(A324)	巴度	韋達	132	1066	10	-	1 1 1 1	1:21.93	8.5	-	-	+ 1	P-/H	6	39	-4	沙田	2.71	23.5			423.5	116.0	48.5	
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	2	4	生生勝勝(C110)	何澤堯	姚本輝	133	992	1	2-1/4	12 11 11 2	1:22.29	11	-	-	* 1	B2	4	40	0	沙田	2.71		30.5		423.5	116.0		58.0
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	3	2	探險家(C008)	史卓豐	徐雨石	133	1116	5	2-1/2	6 5 4 3	1:22.32	2.8	1st Hot	-	+ 1	B2	4	40	0	沙田	2.71			14.0			48.5	58.0
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	4	6	神速寶(A087)	郭能	賀賢	132	1151	13	3-1/2	11 12 13 4	1:22.49	12	-	-	* 1	B	-	39	+2	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	5	12	勇晉大師(B452)	利敬國	蘇偉賢	124	1098	7	3-3/4	8 9 8 5	1:22.51	12	-	-	+ 1	B1	5	31	+4	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	6	1	東龍陣(B394)	薛恩	容天鵬	133	1084	2	4-1/2	5 6 6 6	1:22.64	7.8	-	-	* 1	TT	4	40	0	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	7	9	得賞(B288)	潘頓	葉楚航	126	1021	8	4-3/4	3 4 2 7	1:22.67	4.7	2nd Hot	-	+ 1	CP1	5	33	-7	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	8	8	越跑越好(T140)	楊明綸	蘇保羅	131	1177	3	5-3/4	9 10 10 8	1:22.86	35	-	-	+ 1	B/TT	-	38	0	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	9	14	好運齊來(B124)	潘明輝	高伯新	112	1155	12	6	13 13 12 9	1:22.89	51	-	-	* 1	 	-	18	+3	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	10	13	中華主將(B298)	沈拿	霍利時	121	1150	6	7-1/4	2 2 5 10	1:23.10	62	-	-	* 1	V	-	28	+16	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	11	10	領闖者(A399)	貝力斯	方嘉柏	125	1176	9	11	7 7 7 11	1:23.67	14	-	-	* 1	XB/B1	-	32	+4	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	12	7	出奇寶(B471)	希威森	苗禮德	131	992	4	12-1/2	10 8 9 12	1:23.94	55	-	-	* 1	B	-	38	-3	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C	13	11	獵狐章者(B187)	黎海榮	呂健威	124	1010	11	17-1/4	4 3 3 13	1:24.71	93	-	-	* 1	H-/B/TT	5	31	+1	沙田	2.71							
2019/11/23	2	五	1400米	(40-0)	好至快	田草C		3	奮鬥揚威(C354)	巫顯東	何良	130	---	---	---	---	---	---	-	-	-	-	5	-	-	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	1	4	小太陽(D035)	潘頓	沈集成	128	1097	4	-	1 1 1	0:56.01	1.8	1st Hot	-	+ 1	 	3	55	-25	沙田	2.71	11.5			280.5	99.0	140.5	
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	2	12	二話不說(C134)	潘明輝	葉楚航	116	1076	12	4-1/4	7 6 2	0:56.68	28	-	-	+ 1	H-/B1	4	45	-8	沙田	2.71		60.5		280.5	99.0		1303.0
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	3	8	無敵勇士(C483)	史卓豐	文家良	125	1248	1	5-1/2	11 9 3	0:56.86	50	-	-	* 1	 	3	52	0	沙田	2.71			94.0			140.5	1303.0
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	4	5	戰熊三千(C457)	郭能	霍利時	125	1176	11	5-1/2	12 8 4	0:56.88	13	-	-	1	 	3	52	+8	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	5	13	鼓浪威風(C088)	利敬國	姚本輝	115	1235	13	5-1/2	3 2 5	0:56.90	12	-	-	* 1	CP/XB1/TT	4	42	-1	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	6	9	晨曦寶馬(C023)	李寶利	蔡約翰	123	1106	14	6-3/4	2 3 6	0:57.07	43	-	-	+ 1	B	4	50	0	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	7	3	龍城勝將(B178)	陳嘉熙	苗禮德	120	1102	2	7	9 10 7	0:57.12	22	-	-	* 1	 	-	57	+2	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	8	2	嘉喜旺(C421)	巫顯東	何良	127	1075	7	7	14 14 8	0:57.13	205	-	-	+ 1	H1/XB1	4	57	0	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	9	6	明月千山(C403)	巴度	高伯新	125	1170	10	7-1/2	8 11 9	0:57.20	11	-	-	+ 1	B/TT	4	52	+4	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	10	11	雲淡風輕(C040)	楊明綸	蘇偉賢	120	1174	6	7-3/4	10 12 10	0:57.26	191	-	-	* 1	H/TT	4	47	0	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	11	1	傳盛(B416)	薛恩	呂健威	133	1210	8	9-1/4	4 4 11	0:57.49	3.8	2nd Hot	-	+ 1	TT1	4	60	-13	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	12	10	駿爵士(C406)	沈拿	方嘉柏	123	1220	9	10-3/4	6 5 12	0:57.75	60	-	-	+ 1	 	4	50	-2	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	13	7	海豚星(C332)	何澤堯	徐雨石	125	1133	3	11-1/2	5 7 13	0:57.84	107	-	-	* 1	 	3	52	+3	沙田	2.71							
2019/11/23	3	四	1000米	(60-40)	好至快	田草C	14	14	星河戰駒(C245)	黃皓楠	丁冠豪	111	1103	5	15-3/4	13 13 14	0:58.51	78	-	-	* 1	 	4	41	+1	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	1	8	芙蓉莊(B339)	蔡明紹	姚本輝	122	1003	12	-	12 12 10 1	1:34.53	11	-	-	+ 1	B	5	47	-6	沙田	2.71	30.5			1244.0	333.5	123.0	
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	2	10	開心大師(B222)	陳嘉熙	方嘉柏	109	1110	6	3/4	10 10 7 2	1:34.67	25	-	-	1	TT	5	44	+2	沙田	2.71		64.0		1244.0	333.5		273.5
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	3	3	韻妙星(A363)	潘頓	霍利時	132	1259	5	2-1/2	8 8 6 3	1:34.94	7.3	-	W P	+ 1	B	6	57	+8	沙田	2.71			23.5			123.0	273.5
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	4	5	寶得住(C125)	李寶利	葉楚航	129	1025	13	2-3/4	14 13 12 4	1:34.95	30	-	-	* 1	XB1/TT	5	54	+3	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	5	13	電訊火箭(C137)	史卓豐	徐雨石	119	1075	14	3	2 4 2 5	1:35.01	6.5	-	-	+ 1	B2	5	44	-7	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	6	6	陽光(A371)	郭能	呂健威	128	1121	10	3-1/2	3 5 8 6	1:35.10	21	-	-	* 1	V-	6	53	-1	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	7	14	小福將(C096)	利敬國	沈集成	118	1051	4	3-3/4	6 2 3 7	1:35.11	3.1	1st Hot	-	+ 1	B/H	4	43	+3	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	8	1	福多寶(B026)	薛恩	賀賢	133	1118	8	3-3/4	11 11 11 8	1:35.12	12	-	-	+ 1	B	5	58	-5	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	9	9	潮州小子(T412)	黃皓楠	容天鵬	117	1184	1	3-3/4	13 14 13 9	1:35.13	73	-	-	+ 1	TT	8	45	+9	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	10	11	七寶(B314)	何澤堯	約翰摩亞	119	1068	3	4	5 7 9 10	1:35.15	5.4	2nd Hot	-	1	B/TT	-	44	0	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	11	4	偉大勝利(C048)	沈拿	韋達	132	1038	9	4	9 6 5 11	1:35.16	11	-	-	* 1	H-/XB1	6	57	-7	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	12	2	大眾精英(A416)	巴度	羅富全	133	1078	7	4	4 1 1 12	1:35.18	39	-	-	* 1	XB	-	58	-2	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	13	12	錶之精靈(C184)	潘明輝	文家良	117	1104	11	7-1/2	1 3 4 13	1:35.71	114	-	-	* 1	B	4	44	0	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C	14	7	快樂森林(C347)	黎海榮	蘇偉賢	124	1063	2	30-3/4	7 9 14 14	1:39.44	234	-	-	1	TT	-	49	-2	沙田	2.71							
2019/11/23	4	四	1600米	(60-40)	好至快	田草C			友誼之星(V379)	---	蘇保羅	131	---	---	---	---	---	---	-	-	-	-	7	-	-	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	1	7	錶之銳(C193)	何澤堯	呂健威	120	1128	12	-	8 6 1	1:08.22	2.3	1st Hot	-	1	B/H/TT	5	64	-17	沙田	2.71	13.0			1352.0	382.0	167.5	
2019/11/23	5	三	1200米	(80-60)	好	田泥	2	2	越感(T273)	郭能	霍利時	130	1222	11	4	4 4 2	1:08.87	125	-	-	* 2	 	8	74	-2	沙田	2.71		199.5		1352.0	382.0		2598.5
2019/11/23	5	三	1200米	(80-60)	好	田泥	3	12	紅粉彩影(C284)	希威森	韋達	116	1065	7	5	7 8 3	1:09.01	41	-	-	1	XB	5	60	+2	沙田	2.71			88.5			167.5	2598.5
2019/11/23	5	三	1200米	(80-60)	好	田泥	4	5	添好運(T306)	利敬國	蘇偉賢	125	1143	9	6	9 9 4	1:09.16	19	-	-	1	B/TT	-	69	+9	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	5	8	公証揚鳴(V078)	楊明綸	鄭俊偉	120	1148	4	6	11 11 5	1:09.19	9.1	-	-	2	B	-	64	+8	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	6	1	發財先生(B265)	貝力斯	文家良	133	1163	6	6-1/2	3 3 6	1:09.27	10	-	-	1	H/P	6	77	-1	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	7	4	旋里多彩(B469)	黃皓楠	徐雨石	123	1058	10	7-1/4	1 1 7	1:09.39	25	-	-	* 2	B/H2	4	70	0	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	8	10	連利之星(S093)	潘明輝	蘇保羅	118	1131	5	10	10 10 8	1:09.81	20	-	-	1	B	9	64	+9	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	9	9	銀河飛馬(C275)	蔡明紹	丁冠豪	120	1003	8	11-1/2	6 7 9	1:10.05	10	-	-	+ 1	H/P	4	64	+3	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	10	11	赤水神駒(V364)	巫顯東	葉楚航	115	1193	1	13	2 2 10	1:10.31	19	-	-	2	 	6	62	+9	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	11	6	星叻(C257)	史卓豐	羅富全	121	1056	3	13-3/4	5 5 11	1:10.43	3.9	2nd Hot	-	+ 1	 	4	65	+3	沙田	2.71							
2019/11/23	5	三	1200米	(80-60)	好	田泥	12	3	冠鋒(D086)	巴度	高伯新	126	1141	2	15-1/4	12 12 12	1:10.65	122	-	-	* 1	 	4	70	0	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	1	2	精簡最好(B464)	利敬國	姚本輝	133	1066	5	-	1 1 1 1	1:21.32	4	1st Hot	-	+ 1	V	4	60	-15	沙田	2.71	18.5			276.5	104.5	78.5	
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	2	11	金碧科(B225)	李寶利	鄭俊偉	121	1026	9	1-3/4	14 13 13 2	1:21.58	11	-	-	+ 1	 	5	48	-6	沙田	2.71		35.5		276.5	104.5		185.0
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	3	10	得益良多(C353)	沈拿	約翰摩亞	122	1102	1	2	3 3 2 3	1:21.62	11	-	-	+ 1	CP/XB/TT	4	49	-5	沙田	2.71			29.0			78.5	185.0
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	4	7	正本開心(C227)	郭能	羅富全	124	1137	12	2-1/4	9 8 9 4	1:21.68	28	-	-	+ 1	TT	4	51	-12	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	5	13	爪皇烈焰(T353)	史卓豐	霍利時	120	1183	6	2-1/4	8 9 8 5	1:21.69	68	-	-	* 1	B/TT	8	47	+6	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	6	8	有錢分(B079)	巴度	苗禮德	123	1127	14	4-1/4	13 14 10 6	1:22.00	5.9	-	-	+ 1	B	5	50	0	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	7	5	天意(V417)	潘頓	蘇保羅	125	1190	10	4-3/4	11 11 11 7	1:22.06	4.1	2nd Hot	-	+ 1	B	6	52	+3	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	8	12	飛帥(C455)	黎海榮	何良	121	1171	7	5-1/2	4 4 5 8	1:22.19	88	-	-	+ 1	H	4	48	+2	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	9	1	綫路勇駒(A041)	希威森	告東尼	133	1183	8	5-3/4	6 5 4 9	1:22.24	10	-	-	+ 1	B/H/TT	7	60	+5	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	10	9	特駒聯盟(C472)	貝力斯	蔡約翰	123	1026	4	7-1/4	5 6 7 10	1:22.48	11	-	-	* 1	TT	3	50	0	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	11	6	超凡動力(C434)	巫顯東	葉楚航	122	1099	2	10	10 10 12 11	1:22.90	151	-	-	* 1	 	4	52	0	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	12	14	十分酷(A328)	何澤堯	方嘉柏	117	1186	3	11-1/2	7 7 6 12	1:23.17	8.6	-	-	+ 1	B-/H/P2	6	44	0	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	13	4	合夥同心(C530)	潘明輝	賀賢	123	1113	13	11-3/4	12 12 14 13	1:23.18	191	-	-	1	H1	4	52	0	沙田	2.71							
2019/11/23	6	四	1400米	(60-40)	好至快	田草C	14	3	阿凡達(V123)	黃皓楠	徐雨石	125	1094	11	20	2 2 3 14	1:24.52	124	-	-	* 1	V-	7	55	+12	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	1	11	百步穿雲(A165)	潘頓	賀賢	120	1142	10	-	10 11 9 1	1:33.08	4.8	2nd Hot	-		H	7	96	-10	沙田	2.71	19.5			98.5	43.5	352.5	
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	2	8	協霸神駒(B405)	利敬國	沈集成	125	1066	11	1-1/2	11 12 13 2	1:33.31	3.7	1st Hot	-		SR/TT	5	101	-9	沙田	2.71		16.0		98.5	43.5		271.0
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	3	13	共同分享(C506)	楊明綸	羅富全	117	1124	7	1-3/4	9 9 11 3	1:33.34	31	-	-		TT1	-	93	0	沙田	2.71			75.0			352.5	271.0
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	4	12	綠色有運(B413)	潘明輝	方嘉柏	118	1083	8	1-3/4	8 8 7 4	1:33.37	34	-	-		B/H	5	96	+7	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	5	9	紅運戰士(B355)	蔡明紹	蔡約翰	125	1039	14	2-1/4	14 14 12 5	1:33.44	47	-	-		TT	5	101	+3	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	6	1	安騏(B109)	沈拿	約翰摩亞	133	1053	9	2-1/4	2 2 2 6	1:33.45	14	-	-		B/TT	6	109	+1	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	7	2	勝得精彩(C061)	貝力斯	蔡約翰	132	1096	3	2-1/2	5 6 5 7	1:33.47	9.3	-	-		 	4	108	0	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	8	6	當家精選(V388)	薛恩	蔡約翰	129	1150	1	3-1/4	6 5 6 8	1:33.61	11	-	-		B	-	105	-2	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	9	5	翠龍(B156)	李寶利	徐雨石	130	1070	6	4-1/4	7 7 8 9	1:33.75	45	-	-		H-/SR	6	106	+8	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	10	7	幸福分享(A409)	何澤堯	呂健威	127	1001	12	4-1/2	13 13 14 10	1:33.82	18	-	-		H-/TT2	6	103	-7	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	11	14	慈愛恩典(C296)	巴度	苗禮德	116	1188	4	5-1/2	4 4 4 11	1:33.95	14	-	-		XB	5	92	+7	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	12	4	志趣相投(A367)	史卓豐	蔡約翰	131	1091	13	8	12 10 10 12	1:34.35	32	-	-		B	6	107	+6	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	13	10	妙算達人(B224)	陳嘉熙	羅富全	112	1260	5	9	1 1 1 13	1:34.53	9.9	-	-		V-/B2/TT	5	98	+2	沙田	2.71							
2019/11/23	7	一	1600米	(110-85)	好至快	田草C	14	3	信心保證(B105)	郭能	約翰摩亞	132	1241	2	9-1/2	3 3 3 14	1:34.61	9.2	-	-		B/XB	6	108	+7	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	1	9	寶山鷹(C248)	史卓豐	丁冠豪	121	1087	9	-	3 3 1	1:09.00	4.1	2nd Hot	-	+ 2	 	4	65	-8	沙田	2.71	16.0			115.5	40.5	144.0	
2019/11/23	8	三	1200米	(80-60)	好	田泥	2	4	公証福將(A148)	楊明綸	鄭俊偉	126	1191	1	2-1/4	6 6 2	1:09.37	5.4	-	-	1	XB/TT	7	70	-5	沙田	2.71		14.0		115.5	40.5		157.0
2019/11/23	8	三	1200米	(80-60)	好	田泥	3	3	好鬥心(C443)	何澤堯	呂健威	126	1098	11	2-1/4	10 10 3	1:09.37	22	-	-	2	H/TT1	5	70	-4	沙田	2.71			51.5			144.0	157.0
2019/11/23	8	三	1200米	(80-60)	好	田泥	4	1	最驫(A022)	利敬國	沈集成	133	1166	8	2-1/2	9 7 4	1:09.42	12	-	-	1	B/TT	7	77	+7	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	5	7	夢幻人生(C166)	陳嘉熙	文家良	115	1150	6	3-1/4	1 1 5	1:09.51	2.4	1st Hot	-	2	B	4	69	+2	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	6	8	獎金大王(B433)	李寶利	葉楚航	122	1111	7	6-3/4	4 4 6	1:10.07	34	-	-	* 1	 	5	66	0	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	7	2	軍力勁(B192)	潘頓	約翰摩亞	129	1204	5	6-3/4	2 2 7	1:10.08	7	-	-	+ 1	B	5	73	+5	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	8	6	團結一致(C494)	希威森	霍利時	126	975	3	8	8 11 8	1:10.28	43	-	-	1	XB1	4	70	0	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	9	5	騷哥利(C430)	黃皓楠	徐雨石	123	1012	4	9	5 5 9	1:10.43	125	-	-	1	H1	5	70	+9	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	10	12	醒目再臨(A314)	黎海榮	蘇偉賢	116	1163	10	9-1/4	11 9 10	1:10.50	146	-	-	* 2	B/H/TT	6	60	+6	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	11	10	榮惑(C370)	潘明輝	告東尼	118	1055	12	10	12 12 11	1:10.61	157	-	-	* 1	B/TT	4	64	+11	沙田	2.71							
2019/11/23	8	三	1200米	(80-60)	好	田泥	12	11	快樂凱旋(B195)	巫顯東	容天鵬	115	1113	2	12	7 8 12	1:10.93	40	-	-	* 1	 	5	62	+6	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	1	4	友誼至好(C050)	何澤堯	姚本輝	129	1013	12	-	12 12 10 1	1:33.89	7.8	-	-	1	XB	5	76	-23	沙田	2.71	27.0			327.0	122.5	196.0	
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	2	1	健快聯盟(C135)	巴度	蘇保羅	133	1174	14	3/4	3 4 1 2	1:34.02	10	-	-	1	 	5	80	-3	沙田	2.71		31.0		327.0	122.5		262.5
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	3	12	錶之皇者(B398)	黎海榮	文家良	120	1231	9	1-1/4	6 7 2 3	1:34.11	23	-	-	+ 1	B	5	67	-3	沙田	2.71			50.5			196.0	262.5
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	4	2	包裝才子(C069)	潘頓	告東尼	130	1191	6	1-1/4	9 11 9 4	1:34.11	2.5	1st Hot	-	1	B/TT	-	77	-1	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	5	10	睡眠攻略(C493)	郭能	霍利時	123	1124	11	3	10 10 12 5	1:34.37	168	-	-	+ 1	SR	4	70	+11	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	6	14	大道至正(C197)	李寶利	鄭俊偉	119	1155	3	3	8 6 6 6	1:34.37	8.4	-	-	+ 1	XB	5	65	-2	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	7	9	縱橫四海(C142)	貝力斯	丁冠豪	123	1168	10	4-1/4	14 14 14 7	1:34.56	74	-	-	* 1	H/SR1/TT	5	70	+4	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	8	6	勤德兼備(A071)	潘明輝	賀賢	124	1082	13	4-1/4	13 13 13 8	1:34.57	37	-	-	1	B	7	73	-7	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	9	8	喜佳龍(B377)	史卓豐	蘇偉賢	125	1143	1	5	7 5 5 9	1:34.71	5.9	2nd Hot	-	1	XB/TT	5	72	-3	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	10	5	快益善(B478)	薛恩	沈集成	127	1049	5	6	4 2 3 10	1:34.86	14	-	-	1	H	5	74	-3	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	11	7	長長友(B472)	楊明綸	容天鵬	126	1138	7	6-1/4	5 8 4 11	1:34.88	23	-	-	+ 1	B	4	73	+5	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	12	13	路路通(B256)	利敬國	羅富全	118	1180	4	7	2 3 7 12	1:35.00	15	-	-	1	B	-	65	-4	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	13	3	川河寶駒(T375)	沈拿	苗禮德	130	998	2	7-1/2	11 9 11 13	1:35.08	44	-	-	1	B	-	77	0	沙田	2.71							
2019/11/23	9	三	1600米	(80-60)	好至快	田草C	14	11	安承(D059)	希威森	韋達	121	1061	8	18-1/2	1 1 8 14	1:36.84	119	-	-	+ 1	XB	5	68	+1	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	1	1	金鎗六十(C238)	何澤堯	呂健威	133	1065	5	-	7 6 4 1	1:21.01	1.9	1st Hot	-	+ 1	 	4	94	-18	沙田	2.71	12.5			91.0	37.5	46.0	
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	2	8	力奇先鋒(B057)	利敬國	沈集成	124	1175	1	1-1/4	3 4 5 2	1:21.19	10	-	-	1	B/TT	-	85	0	沙田	2.71		22.5		91.0	37.5		117.5
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	3	12	美麗滿紛(C475)	潘頓	蔡約翰	120	1183	9	2	1 1 1 3	1:21.31	10	-	-	+ 1	B	4	81	-4	沙田	2.71			28.5			46.0	117.5
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	4	7	開心好玩(B316)	陳嘉熙	沈集成	114	1142	11	2-1/4	4 2 2 4	1:21.39	4.5	2nd Hot	-	2	B/TT	6	85	-5	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	5	10	紅心傾(C145)	巴度	告東尼	121	1037	2	3-1/4	8 7 8 5	1:21.55	23	-	-	1	B/TT	5	82	+3	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	6	5	大金庫(C146)	沈拿	高伯新	126	1091	3	3-1/2	2 3 3 6	1:21.59	45	-	-	1	CP-/H-/TT	5	87	-2	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	7	13	優悠皇(C399)	史卓豐	苗禮德	120	1026	14	4-1/4	11 12 12 7	1:21.68	26	-	-	+ 1	 	4	81	0	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	8	4	好運多贏(B257)	薛恩	羅富全	127	1131	8	4-3/4	10 10 9 8	1:21.79	33	-	-	1	SR/TT	5	88	0	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	9	3	競技勇士(B285)	潘明輝	葉楚航	128	1153	6	5-1/4	13 13 14 9	1:21.87	93	-	-	1	B	5	91	+10	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	10	11	馬友冠(C299)	郭能	霍利時	121	1067	7	5-3/4	14 14 13 10	1:21.94	27	-	-	1	 	5	82	+1	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	11	2	皇龍大將(T400)	李寶利	徐雨石	130	1115	12	8-3/4	12 11 11 11	1:22.40	34	-	-	1	B/TT	8	91	+5	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	12	6	標準猴王(B244)	貝力斯	約翰摩亞	126	1219	13	9-1/2	6 8 7 12	1:22.54	43	-	-	2	XB	5	87	+6	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	13	14	無限商機(C432)	希威森	丁冠豪	117	1178	10	10-1/4	9 9 10 13	1:22.64	161	-	-	* 1	H	4	78	+4	沙田	2.71							
2019/11/23	10	二	1400米	(95-75)	好至快	田草C	14	9	駿皇綵(A170)	蔡明紹	約翰摩亞	124	1037	4	10-1/4	5 5 6 14	1:22.65	31	-	-	* 1	CP	6	85	0	沙田	2.71							
2019/11/27	1	五	1000米	(40-0)	好	谷草A	1	6	爪皇轟天(A291)	郭能	霍利時	131	1123	3	-	1 1 1	0:57.06	3.8	1st Hot	-	* 1	B2/TT	6	38	-6	跑馬地	2.7	16.0			218.5	72.0	58.0	
