日期	場次	班次	長度	分數範圍	場地	賽道	名次	馬號	馬名	騎師	練馬師	實際負磅	排位體重	檔位	頭馬距離	沿途走位	完成時間	獨贏賠率	熱門	投注	皇牌	配備	地點	度地儀	P賠率	P賠率2	P賠率3	Queue賠率	PQ賠率	PQ賠率2	PQ賠率3
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	4	10	威信(A253)	巫顯東	沈集成	115	1261	10	1-1/4	14 11 8 4	1.22.22	47	-	-	1	CP/H/TT	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	5	2	龍船鼓響(T286)	沈拿	姚本輝	132	1047	9	1-1/2	6 8 11 5	1.22.23	10	-	W P Big(PQ)	1	H/XB	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	6	13	鑲白旗(B336)	蔡明紹	霍利時	116	992	1	1-1/2	7 5 3 6	1.22.24	45	-	-	+ 1	 	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	7	6	得勝駒(B112)	潘頓	約翰摩亞	128	1128	11	2-1/4	11 12 12 7	1.22.35	3.2	1st Hot	Big(PQ)	+ 1	B	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	8	12	協勝神駒(B217)	史卓豐	高伯新	117	1210	3	2-3/4	9 10 9 8	1.22.44	3.9	2nd Hot	-	+ 1	CP/H	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	9	5	志趣相投(A367)	祈普敦	蔡約翰	130	1050	6	3	8 6 7 9	1.22.48	21	-	-	+ 1	 	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	10	3	順勢寶(V310)	何澤堯	賀賢	130	1046	12	3	13 13 13 10	1.22.49	99	-	-	1	CP	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	11	11	帆哥兒(B089)	李寶利	方嘉柏	118	1077	7	5-3/4	10 9 10 11	1.22.94	42	-	-	* 1	H/TT	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	12	14	龍之星(B268)	黃皓楠	呂健威	112	1090	14	7-1/2	12 14 14 12	1.23.20	99	-	-	1	TT1	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	13	9	連利之星(S093)	梁家俊	蘇保羅	122	1138	5	7-1/2	4 3 6 13	1.23.22	89	-	-	+ 1	V	沙田	2.71							
2018/10/7	10	第二班	1400米	(100-80)	好地	草地 - "B+2" 賽道	14	7	再石磨藍(S323)	黃俊	苗禮德	114	1131	8	9-3/4	2 4 5 14	1.23.55	14	-	-	1	V/XB	沙田	2.71							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	1	10	寶正寶(S388)	何澤堯	方嘉柏	114	1081	1	-	1 1 1 1 1	1.51.42	5.3	2nd Hot	-	* 1	XB1	跑馬地	2.72	19.0			328.0	101.5	144.5	
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	2	9	港林福星(A307)	巫顯東	沈集成	113	1093	9	1-1/4	10 8 8 8 2	1.51.60	14	-	-	+ 1	B	跑馬地	2.72		36.0		328.0	101.5		299.5
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	3	7	觀自在(S015)	黃俊	容天鵬	117	1086	10	1-1/2	5 5 6 4 3	1.51.65	17	-	-	+ 1	B/TT	跑馬地	2.72			43.0			144.5	299.5
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	4	4	王者再現(V156)	沈拿	姚本輝	132	1127	6	1-1/2	7 6 5 6 4	1.51.68	6.7	-	-	* 1	V-/B2	跑馬地	2.72							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	5	3	悅裕(B189)	韋達	告東尼	132	1181	2	1-3/4	4 3 3 3 5	1.51.71	3.2	1st Hot	-	+ 1	B/TT1	跑馬地	2.72							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	6	1	精壯神駿(S414)	郭能	高伯新	133	1111	5	2-1/2	2 2 2 2 6	1.51.83	6.8	-	-	* 1	B2	跑馬地	2.72							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	7	2	騰煌(S447)	李寶利	何良	133	1116	8	2-1/2	6 7 7 7 7	1.51.84	12	-	-	1	V	跑馬地	2.72							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	8	6	上浦福滿(A193)	田泰安	霍利時	131	1040	3	3	3 4 4 5 8	1.51.88	11	-	-	1	B	跑馬地	2.72							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	9	8	其樂無窮(S147)	祈普敦	鄭俊偉	120	1109	7	6	9 10 10 9 9	1.52.38	27	-	-	+ 1	XB-/TT	跑馬地	2.72							
2018/10/10	1	第四班	1800米	(60-40)	好地	草地 - "B" 賽道	10	5	玩得喜(A239)	潘明輝	方嘉柏	127	1103	4	9-1/2	8 9 9 10 10	1.52.94	10	-	-	2	B/XB1	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	1 平頭馬	7	大運舞台(T256)	賴維銘	葉楚航	124	1091	2	-	4 5 1	1.10.78	7.5	-	W P	* 1	B	跑馬地	2.72	24.0			202.5	76.0	87.0	
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	1 平頭馬	12	帝聖寶貝(A059)	潘頓	沈集成	120	1063	1	-	2 2 1	1.10.78	4.8	2nd Hot	-	1	B/TT	跑馬地	2.72		20.0		202.5	76.0		62.5
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	3	10	必定掂(A107)	潘明輝	蘇偉賢	115	1124	3	2-1/4	7 8 3	1.11.13	6.9	-	-	+ 1	TT	跑馬地	2.72			23.5			87.0	62.5
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	4	4	七星拱照(B121)	韋達	麥菲文	127	1080	5	2-1/2	3 3 4	1.11.18	16	-	-	+ 1	B	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	5	1	魅力之子(T373)	梁家俊	徐雨石	131	1066	6	2-3/4	11 12 5	1.11.22	11	-	-	+ 1	B/TT	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	6	5	金飯碗(T289)	李寶利	霍利時	126	1095	8	3-3/4	10 7 6	1.11.36	17	-	-	+ 1	B2/TT	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	7	6	寶驫有盈(A348)	蔡明紹	何良	125	1156	11	4-1/2	12 11 7	1.11.48	28	-	-	+ 1	CP-	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	8	8	首驫(B022)	楊明綸	呂健威	118	1111	12	4-3/4	1 1 8	1.11.53	15	-	-	+ 1	CP-/TT-	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	9	3	生力軍(A384)	郭能	姚本輝	127	987	4	5-1/2	6 6 9	1.11.68	4.5	1st Hot	-	+ 1	B	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	10	2	哥哥仔(V074)	田泰安	苗禮德	127	1067	7	5-3/4	9 10 10	1.11.69	7.5	-	-	+ 1	B	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	11	11	勁快步(A053)	麥偉利	高伯新	119	1139	10	7-1/4	8 9 11	1.11.95	21	-	-	+ 1	B/TT-	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道	12	9	有情風(N139)	祈普敦	鄭俊偉	120	1209	9	7-3/4	5 4 12	1.12.02	36	-	-	* 1	 	跑馬地	2.72							
2018/10/10	2	第五班	1200米	(40-0)	好地	草地 - "B" 賽道			確威龍(P190)	潘頓	文家良	120	1057	---	---		---	---	-	-	-	-	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	1	8	夢想飛翔(A392)	田泰安	霍利時	123	1039	1	-	5 5 5 1	1.41.57	7.1	-	-	1	B/TT	跑馬地	2.72	19.5			113.5	40.5	84.0	
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	2	4	快利寶(A320)	韋達	高伯新	127	1053	3	3/4	6 6 6 2	1.41.70	3	1st Hot	W P	1	CP/H	跑馬地	2.72		15.0		113.5	40.5		50.0
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	3	3	陽明高高(B132)	何澤堯	呂健威	126	1105	4	3/4	3 3 3 3	1.41.70	8.2	-	-	+ 1	 	跑馬地	2.72			23.5			84.0	50.0
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	4	9	自由飛翔(T292)	梁家俊	丁冠豪	122	970	8	2	4 4 4 4	1.41.89	7.6	-	-	+ 1	 	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	5	2	正氣凜然(B245)	蘇狄雄	何良	127	1170	6	2-1/4	1 1 1 5	1.41.92	42	-	-	1	H-/CP1/XB1/TT-	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	6	1	永益善(B003)	巫顯東	沈集成	128	1104	7	4-1/2	10 10 10 6	1.42.28	12	-	-	1	B	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	7	5	悅目星光(A137)	潘頓	徐雨石	126	1100	9	4-3/4	9 9 9 7	1.42.33	5	2nd Hot	-	1	B/TT	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	8	7	區域快車(B136)	史卓豐	姚本輝	123	1175	10	5	2 2 2 8	1.42.37	16	-	-	1	 	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	9	6	事必獲利(T002)	李寶利	方嘉柏	125	1117	2	5-1/4	8 7 8 9	1.42.42	10	-	-	* 1	TT	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	10	10	添法寶(A236)	楊明綸	蘇偉賢	119	1047	5	5-1/2	7 8 7 10	1.42.45	99	-	-	1	B-	跑馬地	2.72							
2018/10/10	3	第四班	1650米	(60-40)	好地	草地 - "B" 賽道	11	11	金碧光芒(T431)	潘明輝	蘇保羅	113	1187	11	6-1/4	11 11 11 11	1.42.58	37	-	-	1	B/TT	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	1	9	霽月高風(V385)	韋達	蘇偉賢	122	1078	6	-	2 3 1	0.57.57	18	-	-	1	TT	跑馬地	2.72	41.0			208.0	79.0	444.5	
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	2	5	超能量(B294)	潘頓	高伯新	131	1137	1	1/2	7 4 2	0.57.66	2.4	1st Hot	-	+ 1	H-/B	跑馬地	2.72		12.5		208.0	79.0		100.0
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	3	4	幸運飛駒(A092)	何澤堯	文家良	131	1121	10	1-1/4	9 9 3	0.57.77	17	-	-	1	TT	跑馬地	2.72			48.0			444.5	100.0
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	4	12	萬事欣(T129)	巫顯東	告東尼	109	1156	8	2-3/4	6 7 4	0.58.01	6.4	-	-	1	B/TT	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	5	11	雷超(V414)	田泰安	霍利時	115	1013	12	3	12 10 5	0.58.06	18	-	-	1	TT	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	6	2	威先生(T334)	郭能	何良	133	1268	2	3	1 2 6	0.58.07	5	2nd Hot	-	+ 1	H/P	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	7	10	海之濤(N317)	楊明綸	丁冠豪	116	1182	5	4-3/4	5 5 7	0.58.32	28	-	-	1	 	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	8	7	金像傳奇(B278)	祈普敦	蔡約翰	125	1079	4	5	10 12 8	0.58.36	86	-	-	1	V	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	9	6	合作愉快(T392)	黃俊	容天鵬	120	1159	11	5	11 11 9	0.58.39	13	-	-	+ 1	H/TT	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	10	8	星日名駒(B082)	潘明輝	賀賢	119	1056	3	6-1/2	8 8 10	0.58.60	14	-	-	+ 1	B-/XB1/TT-	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	11	3	自由旺(A209)	黃皓楠	方嘉柏	130	1088	9	7-3/4	3 1 11	0.58.82	24	-	-	+ 1	B/H/TT	跑馬地	2.72							
2018/10/10	4	第四班	1000米	(60-40)	好地	草地 - "B" 賽道	12	1	有利高(A412)	梁家俊	徐雨石	133	1140	7	10-1/2	4 6 12	0.59.26	22	-	-	+ 1	H/P	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	1	8	好得威(B290)	田泰安	告東尼	121	1170	11	-	2 2 1	1.10.32	8	-	-	+ 1	TT	跑馬地	2.72	24.0			140.5	54.5	128.0	
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	2	12	喝采(A023)	蔡明紹	丁冠豪	115	1103	2	頸位	8 8 2	1.10.39	2.9	1st Hot	-	+ 1	B	跑馬地	2.72		15.0		140.5	54.5		56.0
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	3	2	驫驫(A315)	潘明輝	何良	127	1151	1	1-1/4	3 4 3	1.10.52	9.4	-	-	1	H	跑馬地	2.72			27.5			128.0	56.0
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	4	9	旋風腿(B002)	祈普敦	蔡約翰	120	1072	5	2-1/2	5 3 4	1.10.70	8.2	-	-	+ 1	PC	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	5	7	大四喜(A301)	潘頓	約翰摩亞	124	1198	7	2-1/2	1 1 5	1.10.71	4.8	2nd Hot	-	+ 1	B/TT	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	6	5	麯院風荷(T112)	韋達	蘇偉賢	127	1100	6	3	9 9 6	1.10.81	11	-	-	1	B/XB/TT	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	7	11	全勝姿態(V011)	何澤堯	方嘉柏	116	1083	10	4	10 10 7	1.10.97	38	-	-	1	V-/B2/TT	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	8	10	快樂魔王(A197)	蘇狄雄	賀賢	117	1017	8	4-3/4	12 12 8	1.11.07	25	-	-	+ 1	 	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	9	4	新威龍(V412)	史卓豐	高伯新	129	1203	3	5	6 5 9	1.11.14	11	-	-	* 1	CP/H/TT	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	10	3	旅英駿爵(T080)	郭能	霍利時	132	1142	9	7-1/4	7 6 10	1.11.49	39	-	-	1	 	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	11	6	曾幾何時(V154)	賴維銘	葉楚航	126	1175	4	8-3/4	11 11 11	1.11.74	61	-	-	+ 1	B/TT	跑馬地	2.72							
2018/10/10	5	第四班	1200米	(60-40)	好地	草地 - "B" 賽道	12	1	勁飛聖(T361)	黃俊	容天鵬	123	1088	12	9	4 7 12	1.11.77	35	-	-	* 1	BO1/TT	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	1	6	精彩輝煌(B411)	史卓豐	方嘉柏	124	1115	1	-	8 7 1	1.10.21	18	-	-	* 1	 	跑馬地	2.72	51.5			354.0	115.5	167.5	
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	2	5	翡翠劇院(A040)	潘頓	文家良	124	1076	7	1-1/4	6 6 2	1.10.40	3.4	2nd Hot	-	+ 1	B	跑馬地	2.72		14.0		354.0	115.5		47.0
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	3	2	夢幻仙子(V222)	潘明輝	蘇偉賢	127	1182	5	1-1/4	5 5 3	1.10.41	7	-	-	1	TT	跑馬地	2.72			21.5			167.5	47.0
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	4	12	勝利歡星(V358)	蔡明紹	約翰摩亞	115	1052	6	1-1/4	2 2 4	1.10.42	12	-	-	+ 1	B/TT	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	5	10	友風子雨(B214)	楊明綸	呂健威	116	1098	10	1-3/4	1 1 5	1.10.51	9.9	-	-	1	 	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	6	8	友情人(A163)	何澤堯	告東尼	119	1059	3	2-3/4	4 3 6	1.10.67	3.1	1st Hot	-	1	B/TT	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	7	1	紅運爵士(A196)	田泰安	蔡約翰	132	1000	12	3	10 10 7	1.10.68	27	-	-	1	 	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	8	9	電玩皇者(B207)	李寶利	羅富全	119	1023	4	3-1/2	3 4 8	1.10.78	28	-	-	+ 1	B	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	9	11	金得彩(B386)	黃皓楠	高伯新	113	1155	11	4-1/4	12 12 9	1.10.90	99	-	-	1	B/TT	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	10	4	軍民歡(B208)	韋達	葉楚航	127	1059	2	4-1/2	9 8 10	1.10.92	14	-	-	+ 1	SR	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	11	3	多多醒(B306)	黃俊	苗禮德	120	1101	8	7-1/2	7 9 11	1.11.41	13	-	-	+ 1	B/TT	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道	12	7	向前看(B331)	賴維銘	鄭俊偉	122	1156	9	8-1/4	11 11 12	1.11.52	99	-	-	+ 1	 	跑馬地	2.72							
2018/10/10	6	第三班	1200米	(80-60)	好地	草地 - "B" 賽道			同樂日(B087)	郭能	沈集成	133	1055	---	---		---	---	-	-	-	-	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	1	4	樂滿家(A293)	潘頓	鄭俊偉	120	1096	10	-	3 2 1	0.57.35	5.1	-	-	* 1	B/H	跑馬地	2.72	19.0			573.0	175.0	562.5	
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	2	8	喜進(A188)	李寶利	方嘉柏	118	1121	8	短馬頭位	1 3 2	0.57.36	17	-	-	1	H/XB	跑馬地	2.72		51.5		573.0	175.0		1038.0
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	3	10	手到回來(C001)	沈拿	蘇偉賢	116	1175	9	3/4	4 5 3	0.57.49	61	-	-	1	TT1	跑馬地	2.72			137.0			562.5	1038.0
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	4	3	激賞(A377)	田泰安	蔡約翰	126	986	4	1	10 9 4	0.57.51	5	2nd Hot	-	+ 1	 	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	5	11	財高八斗(A079)	蔡明紹	姚本輝	115	1174	11	1	9 10 5	0.57.52	25	-	-	2	B/TT	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	6	7	實力飛駒(V138)	黃皓楠	蘇保羅	116	1072	6	1-1/2	2 1 6	0.57.58	14	-	-	+ 1	B	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	7	9	亮先生(B179)	潘明輝	賀賢	113	1083	1	1-1/2	6 4 7	0.57.60	4.1	1st Hot	-	* 1	 	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	8	5	亞馬寶寶(V057)	吳嘉晉	徐雨石	116	1153	7	2-3/4	5 7 8	0.57.78	49	-	-	1	TT	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	9	2	大武士(B216)	梁家俊	沈集成	126	1144	2	4	11 11 9	0.57.98	7.8	-	-	* 1	H/TT	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	10	6	積極皇(A124)	黃俊	姚本輝	109	1123	3	4-1/4	7 8 10	0.58.03	5.1	-	-	+ 1	B	跑馬地	2.72							
2018/10/10	7	第二班	1000米	(100-80)	好地	草地 - "B" 賽道	11	1	發盈喜(T005)	巫顯東	蘇偉賢	128	1113	5	5-1/2	8 6 11	0.58.24	21	-	-	2	XB/TT	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	1	10	星運判官(A147)	何澤堯	方嘉柏	121	1040	2	-	7 6 4 1	1.40.28	6.1	2nd Hot	-	+ 1	H/TT	跑馬地	2.72	17.5			254.0	94.0	35.0	
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	2	12	紅旗星將(A049)	田泰安	蘇保羅	118	1186	11	鼻位	1 1 1 2	1.40.28	9.1	-	-	+ 1	 	跑馬地	2.72		29.5		254.0	94.0		46.5
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	3	9	贏科超影(A164)	潘頓	高伯新	123	1026	1	1	8 10 8 3	1.40.45	2.5	1st Hot	-	1	H/P/TT	跑馬地	2.72			13.5			35.0	46.5
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	4	4	睡眠大學(A362)	郭能	霍利時	127	981	8	1-1/2	6 7 7 4	1.40.52	10	-	-	+ 1	B-	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	5	5	有備而來(A240)	麥偉利	苗禮德	126	1098	4	2-1/4	10 9 9 5	1.40.65	87	-	-	* 1	B/H1/XB1/TT1	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	6	2	福嘉旺旺(B302)	蘇狄雄	葉楚航	131	1060	7	3	11 12 11 6	1.40.77	79	-	-	1	B1/TT1	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	7	6	飛越峰(V296)	巫顯東	沈集成	120	1172	5	5-1/2	4 4 5 7	1.41.15	9.9	-	W P	+ 1	B/TT2	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	8	3	蒙古傳奇(B317)	梁家俊	徐雨石	131	1140	6	5-3/4	12 11 12 8	1.41.20	15	-	-	1	 	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	9	8	劍聶風(A201)	沈拿	告東尼	123	1082	12	6	2 2 2 9	1.41.22	48	-	-	1	B/TT	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	10	1	咪走寶(A017)	黃俊	何良	123	1166	10	6-1/2	3 3 3 10	1.41.32	10	-	-	1	H/P	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	11	11	開心駿馬(V008)	潘明輝	文家良	117	1106	9	11-1/4	5 5 6 11	1.42.07	36	-	-	1	H/TT	跑馬地	2.72							
2018/10/10	8	第三班	1650米	(80-60)	好地	草地 - "B" 賽道	12	7	健康美麗(B384)	李寶利	約翰摩亞	124	1029	3	14-1/2	9 8 10 12	1.42.61	8.3	-	-	1	CP1/TT	跑馬地	2.72							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	1	3	龍城勝將(B178)	田泰安	苗禮德	121	1069	3	-	2 1 1	0.57.08	6.2	-	-	1	 	沙田	2.71	16.0			723.0	181.0	132.5	
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	2	7	海南之星(B438)	史卓豐	姚本輝	120	1171	4	頸位	5 5 2	0.57.15	31	-	-	1	 	沙田	2.71		70.0		723.0	181.0		444.5
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	3	8	最合拍(B393)	楊明綸	沈集成	118	1101	6	3/4	1 3 3	0.57.20	20	-	-	1	B1	沙田	2.71			45.5			132.5	444.5
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	4	2	寶貝兒(B365)	韋達	蘇偉賢	123	1017	7	2	7 6 4	0.57.40	39	-	-	1	XB	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	5	4	日日精彩(B461)	郭能	羅富全	120	1214	12	3-1/4	4 2 5	0.57.59	1.9	1st Hot	-	1	 	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	6	12	天地人(B403)	蘇狄雄	何良	116	1110	11	4-1/4	8 9 6	0.57.77	14	-	-	1	H	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	7	9	合衷共濟(B250)	潘頓	賀賢	120	1109	9	4-1/4	3 4 7	0.57.77	4.5	2nd Hot	-	1	 	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	8	10	捉金皇(B460)	麥偉利	麥菲文	120	1108	5	6-1/2	10 10 8	0.58.13	99	-	-	1	H1	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	9	11	活力飛彈(B322)	利敬國	約翰摩亞	120	1164	1	7	9 7 9	0.58.20	35	-	-	1	B1/H1	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	10	5	勁得威(B458)	梁家俊	姚本輝	120	1188	8	7	6 8 10	0.58.22	43	-	-	2	CP1	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	11	1	綠駿精英(B448)	李寶利	葉楚航	125	1178	10	7-1/4	12 12 11	0.58.24	99	-	-	2	B1	沙田	2.71							
2018/10/13	1	第四班（條件限制）	1000米	(60-40)	好地	草地 - "C" 賽道	12	6	大將風勝(B419)	賴維銘	葉楚航	120	1026	2	14	11 11 12	0.59.30	14	-	-	1	 	沙田	2.71							
